"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SRP54",48.8021409860586,-0.000583832736601791,0.0481843717226283,0.911354659629252,0.989479911599757
"SRPK1",42.0341255902043,-0.00548982231123769,0.0486412280573196,0.308416018170257,0.908748018552414
"SRPK2",289.93250886187,0.00422431741500781,0.0477540688890664,0.612409505488754,0.969666548938505
"SRPR",29.4887405750566,0.00963254207039461,0.0497909716063903,0.00972771324863668,0.520515097049932
"SRRM2",77.611766638962,-0.00428797372518972,0.0484817845153631,0.410230501438195,0.936898702413106
"SRRM3",65.6193752200594,-0.00854763294526007,0.0492669196777547,0.136400921445755,0.837138771714183
"SRRM4",199.496043480292,-0.008250355119432,0.0484321464251646,0.405862204076133,0.934582597828029
"SRSF11",240.204982263611,-0.00142546225276294,0.0480735553296027,0.797667654036359,0.983726497130201
"SRSF2IP",159.068256486823,-0.00319289630332041,0.0482410007481971,0.601696848538829,0.9668201368525
"SRSF4",53.5311700596961,-0.00255123580746944,0.0482832167639298,0.631633120476028,0.97095043726673
"SRSF8",872.661140245861,0.00560297354210926,0.0486288157815338,0.324170195184434,0.908901231670007
"SRXN1",119.784335628563,-0.00319443080646768,0.0482882197569364,0.578623327048385,0.963456668508308
"SS18",25.8674768634059,-0.0056674726491399,0.0485858174416851,0.353796792386152,0.912666794466147
"SSBP2",165.855325042893,0.00356329282661526,0.0480455197145939,0.64278888245762,0.971700027620836
"SSBP3",77.085515048527,0.00632598849461982,0.0487763217171596,0.25125521008441,0.889251903852559
"SSFA2",74.1975835047095,0.000273722080308271,0.0482979979761689,0.950533623894013,0.992349615761141
"SSH1",84.5872433141574,0.0128417505537143,0.0504908309097437,0.0760392942033345,0.766921099383421
"SSH2",413.024881215374,-0.00903814627792079,0.0482372538234515,0.428044670144053,0.94010645425582
"SSR1",96.9624380016488,0.00388403932261896,0.0484210381610908,0.463635353717365,0.953926436452539
"SSTR2",93.4564949566938,-0.00306222655010504,0.0483037051702789,0.579060670565607,0.963718193946053
"SSX2IP",185.972582197115,0.000686349841907244,0.0479431400650637,0.925519712994369,0.990827784302068
"ST18",135.979588321877,-0.00495429768273609,0.0483351218879473,0.479058625317971,0.958117250635942
"ST20",67.2064770503373,-0.0142866167589414,0.0513288531243011,0.0140499375978076,0.54432454155713
"ST3GAL1",61.1010030381823,-0.00432623285993313,0.0483489212489461,0.490515326896433,0.960125791210479
"ST3GAL2",80.1585938703796,-0.0186131620513174,0.0535598488391309,0.00441524143584394,0.425812191264078
"ST3GAL3",137.834990707009,-0.00148563694526389,0.0479651447722724,0.834020259939076,0.985858007379432
"ST3GAL4",41.046319797783,-0.00549747108351822,0.0486658923923379,0.289695974897731,0.905210186397514
"ST3GAL5",62.059155279585,-0.00249982650002134,0.0482737111527963,0.638431532103314,0.971700027620836
"ST3GAL6",70.9516924986895,-0.000918129840410856,0.048123722588984,0.875576356980466,0.988007888429057
"ST5",51.2617741034028,-0.00216321669638736,0.0480565604514523,0.749697707991762,0.98199427166359
"ST6GAL1",109.431661023218,0.00638439228508148,0.0483798255646121,0.442542253665207,0.950416103944257
"ST6GALNAC3",304.176491753295,0.0100442307703258,0.0491537922443433,0.260577474083649,0.890834055112359
"ST6GALNAC5",1386.00350904565,-0.00654694692266933,0.0473415604180984,0.593326154933796,0.966100407882324
"ST7",241.908574225548,-0.00158273162838543,0.0475258291736494,0.866235126172242,0.987683913215031
"ST7L",143.75165724436,-0.00724970898839472,0.0489620057256268,0.198205658970178,0.875040737430118
"ST8SIA1",115.980690664474,0.00237089434353322,0.0479052125197916,0.764509859373565,0.98199427166359
"ST8SIA5",21.860780043264,0.00281621850881531,0.0483886764517002,0.533980737594758,0.962843297551762
"ST8SIA6",39.6755027316138,-0.00599585477660541,0.0488553842991391,0.153595368284433,0.852865353388549
"STAB2",21.7893274555178,0.00165309453931567,0.0483013336832415,0.718679441343789,0.980056717801299
"STAC",24.2090483695101,0.00293271180291366,0.0484373291154119,0.464719551382751,0.953926436452539
"STAG1",300.684186138482,-0.00427115686794504,0.0478449994145664,0.639253278325051,0.971700027620836
"STAG2",59.1459008766005,-0.00381895972745847,0.0482711330642783,0.551230047706328,0.962843297551762
"STAM",88.6857159541287,0.000300835702080953,0.0480522750815262,0.964586063503966,0.994471692505269
"STAM2",147.80164013414,-0.00190761770922273,0.0476350108705637,0.836426953515563,0.985858007379432
"STARD13",50.8952840642622,0.0012314550088771,0.0481077558753559,0.842881852135441,0.985858007379432
"STARD9",25.2805851804803,-0.000691863238869714,0.0481427539384197,0.90254208810849,0.98885741867214
"STAT3",74.6722849322528,0.00536348649999409,0.0486712198632763,0.272858832769818,0.898764129016766
"STAT4",39.8512085724164,-0.00555999083021866,0.0485833249638828,0.348230688829279,0.912666794466147
"STAT5B",26.819490167633,-6.62696011117026e-05,0.0482024757297834,0.987993692997523,0.997922155044913
"STAU1",348.078166099555,-0.0103076933993728,0.0491514591022623,0.278967498286321,0.901448180083359
"STAU2",436.729247658911,-0.000236142806910893,0.0469926178048136,0.990865742421955,0.99830110183573
"STEAP2",87.0818512892086,-0.00849621879821416,0.0493227355847627,0.0995410167826409,0.81049499857382
"STIM1",79.4958250931619,0.00107275295609685,0.0478561296023734,0.891923862086657,0.988007888429057
"STIM2",110.677626231628,-0.0204632215312259,0.0543583340026938,0.0166812059314954,0.553386477444765
"STK10",34.6183241536232,-0.00535507196404799,0.0486766743950661,0.273069192472449,0.898764129016766
"STK17B",296.94147169551,-0.00488743844645755,0.0483486709079543,0.474485750391785,0.954246792437075
"STK24",20.6238642743583,0.00737108329352616,0.0490065548943647,0.182275500127568,0.868414223205245
"STK3",77.468196146457,-0.0122304179456835,0.0503738269407615,0.0544500493022744,0.72531141623325
"STK31",27.6341038077785,-0.00716887627361594,0.0490435648408926,0.127889674909572,0.82655011851955
"STK32A",46.8082785401894,-0.0074450809932665,0.0491046521019379,0.116251782692764,0.821093619597176
"STK32B",83.5490196701146,-0.00540621238004056,0.0486835703212799,0.26080957482437,0.890834055112359
"STK33",62.8940003816709,-0.000570496383056829,0.048152263504218,0.916918165610676,0.990827784302068
"STK36",146.245091364747,0.00467191076753228,0.0485413537217564,0.365728208891433,0.919294883402921
"STK38",42.1582365013487,0.0112545289375546,0.0502818324346885,0.00666358616418064,0.458242440458024
"STK38L",24.2829894998378,0.00227850563693589,0.0482266975784899,0.689596056725503,0.979381316738632
"STK39",120.713567807914,0.00388400572353608,0.0481055468687162,0.60800706673224,0.96865480036412
"STK4",80.3558868503999,-0.0155824761436715,0.0516233508006693,0.0462706504684082,0.693465406653303
"STMN2",41.3022309887352,-0.00207852509704962,0.0482375158909001,0.702272551503616,0.979381316738632
"STMN4",229.060932614447,-0.00138003602689,0.0481976609111706,0.797468032603682,0.983726497130201
"STON1-GTF2A1L",23.137356570966,-0.00632641598682038,0.0488833936771284,0.162442350859776,0.859063687639948
"STON2",67.6937436165327,0.0121924212593766,0.0504249859793412,0.0393503956408482,0.679410054177248
"STOX2",129.045261203015,0.009701666737816,0.0493713671108077,0.181041759008908,0.868414223205245
"STRADA",37.598127491804,-0.00186974013449726,0.0481809909413586,0.747779623911045,0.98199427166359
"STRAP",43.1360694378462,0.00832087772171284,0.0492782475375905,0.392640253346089,0.924014371832727
"STRBP",447.52442633631,-0.00836288169223659,0.0483681923213901,0.418459742762105,0.938318970250441
"STRN",157.802803978158,0.00143611542150023,0.0478943264697542,0.851768485590799,0.985858007379432
"STRN3",120.587094977849,-0.0112623862889286,0.0498363669727832,0.131743169016909,0.837138771714183
"STS",61.6509908679197,-0.0044598975169899,0.0482943952803213,0.512003839602177,0.961871528452709
"STT3B",37.1900740694015,0.0120952489939102,0.0504431856977513,0.619679285128385,0.970824974698301
"STX12",112.163085175464,0.00282316551156049,0.0483117741614586,0.593600241124484,0.966100407882324
"STX17",222.602739830056,-0.000812271399285297,0.0479752039677001,0.904835553639753,0.989115596551489
"STX18",47.47782403571,0.00646922877623055,0.0487824614064749,0.257837800198334,0.890834055112359
"STX2",64.080879668724,0.00678722791672514,0.0486632291864205,0.327157542874321,0.908901231670007
"STX3",26.0556565245688,-0.00708521296578173,0.0490161904980499,0.144664143139233,0.850316710077082
"STX5",41.3502610084752,0.00309641417257437,0.048319874281558,0.571593951238407,0.962843297551762
"STX6",70.6333978653476,-0.0101754955359589,0.0494501603321526,0.368809293732648,0.919294883402921
"STX7",27.8706334767027,0.00100786749896412,0.0480389521325782,0.880515432638382,0.988007888429057
"STX8",140.549356690143,-0.0203917727277023,0.0542563662519804,0.0163568291705749,0.553386477444765
"STXBP1",1708.85524739265,0.00438423138587821,0.0484223669355951,0.453079086805162,0.95177155542207
"STXBP3",76.0139436517173,0.000746106947663955,0.0481686729549615,0.895024590174341,0.988007888429057
"STXBP4",146.414754596072,-0.00285235722553051,0.0480578773539277,0.689334810594415,0.979381316738632
"STXBP5",381.121493029121,-0.0228125639049237,0.055711939020309,0.0210790890880679,0.603507547041473
"STXBP5L",5280.45805356014,0.0048461274020166,0.0481263708343179,0.48813629023028,0.958747997109649
"STXBP6",628.800464540183,-0.00333959055869444,0.0475768014040208,0.730796027719195,0.980409466573549
"STYK1",44.1150428116105,0.0037369206829513,0.0485109024304479,0.379539297624218,0.919294883402921
"SUCLG2",28.5586283306611,-0.00268558929982021,0.0482750895209609,0.624408035833861,0.970824974698301
"SUFU",69.1542460957547,0.00031157451634824,0.0481741071662609,0.956475791490268,0.992802072830914
"SUGP2",32.8825722640834,-0.00633323060093906,0.0488159236636141,0.227909130348774,0.879993757807423
"SUGT1L1",174.989678557179,-0.00844258279116817,0.049078021442352,0.217326942933967,0.879993757807423
"SULF1",22.2836335557976,-0.000893017973591929,0.0483319965077581,0.817751352954919,0.985475143628596
"SULF2",372.737975585197,-0.013629881516198,0.0505372260031804,0.116115877102649,0.821093619597176
"SULT1A1",62.3634359634678,-0.00290489105084945,0.0483098277683547,0.588210476685826,0.965767831915209
"SUMF1",66.5074431742355,-0.00453785783250859,0.0482720764278183,0.517546711391696,0.961967030197964
"SUMO1",96.1330628932571,0.00199057736762767,0.0481949099497848,0.731224488842863,0.980409466573549
"SUN1",279.854766877233,0.00320044129965553,0.0482007729000733,0.621646561813774,0.970824974698301
"SUPT16H",23.4449379685455,-0.000701788039486153,0.0481991147614631,0.891780627308782,0.988007888429057
"SUPT3H",400.64123899505,-0.00769458055637151,0.0481017081396686,0.471439332972383,0.954127310096433
"SUPT4H1",159.665419522864,0.00263275146762761,0.0483072023201246,0.613694016430955,0.969676925949745
"SUSD1",93.680050621276,-0.00472456457944404,0.0484462196787317,0.422266448834939,0.94010645425582
"SUSD4",788.238206201943,-0.00405173216906134,0.0478016876524327,0.650129200129605,0.975567392400573
"SUSD5",29.7877601744846,-0.0107040585148374,0.0500562329779203,0.019438230427962,0.578929183595058
"SUV420H1",48.1960575141533,0.00294161226537069,0.0481809562736418,0.649750946451168,0.975567392400573
"SUZ12",44.2974525085745,-0.00230722940181321,0.0482379484523775,0.67878844091682,0.979381316738632
"SUZ12P",102.78044220564,0.00172190841082025,0.0481644489531867,0.771090415188691,0.98199427166359
"SV2B",225.531486784711,-0.00530676555450904,0.0478791412138908,0.580502820760879,0.963718193946053
"SV2C",34.0622920087183,-0.0106215414894417,0.04989159863588,0.0609610889585721,0.743974955601329
"SVEP1",93.2715266594617,-0.000656974025726452,0.0481315144262613,0.907859637831556,0.989479911599757
"SVIL",36.8251913049121,-0.00635850691927698,0.0487550568651019,0.267242011396553,0.896826255115678
"SVOP",204.249943925694,0.00224622051255109,0.0480531875690071,0.746890767966123,0.98199427166359
"SWAP70",26.2117923048331,-0.00210378072350277,0.0482801163109253,0.675775729211603,0.979381316738632
"SYBU",189.846582367791,-0.00348260053283071,0.0481819632977448,0.60474339171362,0.967896014012622
"SYCE1",26.5644074628265,0.00506507172392964,0.0486429047878285,0.288532506537574,0.905210186397514
"SYCE1L",228.095666293644,0.00794939453710478,0.0489548450512411,0.246931644465183,0.886424556020717
"SYCP1",37.2614755295234,-0.00890642810503822,0.0494218789805337,0.0899190900804308,0.789152577488312
"SYCP2L",38.7115973429121,0.00144121008506077,0.0482725400868678,0.761724986530632,0.98199427166359
"SYDE2",204.308713251806,0.000633882676684743,0.0480926719357418,0.919895631048799,0.990827784302068
"SYMPK",59.2307296994731,0.00656791741871109,0.0486435417530428,0.336881435524715,0.909507701239352
"SYN2",509.318453897846,-0.01011762439667,0.0489779239975607,0.302777570840801,0.908188875196587
"SYN3",862.982810591377,-0.00619597477823419,0.0480293953738375,0.49085936870881,0.960125791210479
"SYNE1",898.658415771197,-0.00730461214911362,0.0477787012393477,0.526661656838999,0.962843297551762
"SYNE2",45.3567497085413,-0.000284427122651697,0.0481628990112858,0.956858221105103,0.992802072830914
"SYNGAP1",32.7703320712696,0.00948568946412988,0.0496116488128193,0.0632217443436804,0.745014145424313
"SYNGR1",226.47971769462,-0.00239636463616649,0.0482063666270067,0.681027072016745,0.979381316738632
"SYNJ1",54.474196044741,-0.00495308064421412,0.0484775023501377,0.40951083588633,0.936898702413106
"SYNJ2",21.1543083393225,0.00380123344651853,0.0484448587056479,0.446666825741829,0.950768475525403
"SYNJ2BP",134.774735069899,-0.00664348061312606,0.0486879693898993,0.319029163323852,0.908901231670007
"SYNPO",96.7422201829307,-0.013508967993054,0.0507053504368226,0.0743378049257817,0.760727553162699
"SYNPO2",32.4650722187261,-0.00357511678082764,0.0484161476017564,0.469803317812787,0.954127310096433
"SYNPR",1000.99629688131,0.0183240751854795,0.0515085283517404,0.149752023599681,0.85186803032167
"SYNRG",77.3782888094078,-0.00664491403073688,0.0488014208049651,0.255142782106107,0.890834055112359
"SYP",207.929694609389,0.00251530954176544,0.0481574945593959,0.692533757041263,0.979381316738632
"SYS1-DBNDD2",244.600649228452,0.00698843619458487,0.0486076300799461,0.361070692588684,0.917211141587072
"SYT1",3449.7556059516,-0.00467794556811302,0.0472436569407862,0.600092521089181,0.966767815861687
"SYT14",263.008552271167,-0.027525816310527,0.059707510413786,0.00853605634932283,0.501858464079991
"SYT16",77.7805071481368,0.00185536630746034,0.0478619902436093,0.815551413181819,0.985475143628596
"SYT17",173.747774903971,0.00496709372811501,0.0481305770644927,0.546833967699942,0.962843297551762
"SYT2",13.3328772995292,-0.00854404670214759,0.0494241300075671,0.0733401356693427,0.756836333366264
"SYT7",115.298471555247,0.00892319138479835,0.0491944363672189,0.199129632937024,0.875228281037573
"SYT9",58.9332572294095,-0.00644040478069955,0.048614394287295,0.343352013144184,0.909507701239352
"SYTL2",26.2136866146713,0.000384375510699109,0.0481764454602544,0.945211257703163,0.990827784302068
"SYTL3",12.7352733365554,0.00230371034421053,0.0483041760882535,0.646058580375572,0.973202690000674
"SYTL5",35.1448409498204,0.000217626388491646,0.0481515823476935,0.970873679160572,0.995582281398272
"TAB2",191.023246743036,0.00582527286278518,0.0483029618125185,0.466432067236405,0.953926436452539
"TACC1",162.866224837856,-0.00629550535922246,0.0484994360884996,0.395266962982987,0.926222924815591
"TACC2",33.1526479747078,-0.00174943543466008,0.0482067125611267,0.750740459837452,0.98199427166359
"TACR1",23.8251944075697,-0.00517935521498291,0.0486057108850279,0.321017589219765,0.908901231670007
"TACR3",28.9016493313494,-0.00127690959051483,0.0483244333638286,0.755700084576266,0.98199427166359
"TADA2A",22.7089564713142,-0.00562703712151576,0.0487743766047154,0.199608603847657,0.875228281037573
"TAF1",76.6087321248575,0.0066276762065564,0.0487668738348511,0.274564868623149,0.899171462907968
"TAF15",74.7932706456724,-0.00778670303280758,0.0490128507129532,0.209492834577154,0.879644515016178
"TAF1B",41.2314650683629,0.0040391319781852,0.0484105815866279,0.468502673335338,0.953926436452539
"TAF2",79.6830562047112,-0.0190362769681972,0.0535096407351182,0.0194112235121404,0.578929183595058
"TAF3",71.582584763324,-0.00777198301425293,0.0489853583328046,0.222411185256831,0.879993757807423
"TAF4B",77.2181652133793,-0.00201684283902389,0.0480924357171879,0.754356382475578,0.98199427166359
"TAF5L",42.494762329739,-0.00582982642330835,0.048827796823715,0.152522984628012,0.85186803032167
"TAF9B",83.8813889082623,0.00741781542410251,0.0491126360125797,0.10992865083164,0.816533064721652
"TAG",40.7322917103903,-0.0101603918640293,0.0498885467562841,0.0228918470800794,0.61270016672355
"TAGLN3",117.066857427035,0.000841290073429462,0.048087507737006,0.885871506437742,0.988007888429057
"TANC1",205.56995530455,-0.00382885844477625,0.0470990842668141,0.747723498341697,0.98199427166359
"TANC2",1185.7401371609,-0.0118644751680652,0.0496237947791369,0.209030949241132,0.879644515016178
"TANK",63.6425836681768,-0.00885701827167925,0.0493136494269826,0.139016714407504,0.837138771714183
"TAOK1",167.237169334741,-0.00855372747387392,0.0490150563353536,0.258345954514162,0.890834055112359
"TAOK3",111.682387338247,-0.0114274993195836,0.0498527514502341,0.140266591273902,0.838584732910797
"TAP2",57.6583249672215,-0.000959527136549514,0.0482571584602015,0.838914324626239,0.985858007379432
"TAPBP",82.9033118830204,0.00831311338223307,0.049228984473877,0.134994088613993,0.837138771714183
"TAPT1",43.8466262414851,-0.0215430444746957,0.0556851285812193,0.993625640012094,0.998433120176323
"TARBP1",272.684936539799,0.0138161425001042,0.0501936147286082,0.184092415892567,0.868813575349771
"TARSL2",117.099639960685,-0.00669522497641248,0.0487591210119076,0.28300247338753,0.904222862277183
"TASP1",180.722488501425,-0.0176593573210926,0.0520249393884533,0.101172666005913,0.81049499857382
"TATDN1",82.8952655503917,-0.000710856826674331,0.0481260273010841,0.899298022000943,0.988007888429057
"TATDN3",100.686092783277,-0.00468692962772712,0.0483209297085704,0.492850140372229,0.961058922938625
"TAX1BP1",72.6043872937398,-0.00724454669053385,0.0489740337811497,0.187645546595511,0.868813575349771
"TBC1D1",128.165030872783,0.0149308151254055,0.0510067155906379,0.0943693352815285,0.798723837758138
"TBC1D12",112.69592038086,-0.0014369852619528,0.0480454800442242,0.826560251877038,0.985858007379432
"TBC1D14",34.3766379827106,-0.00436540526125163,0.0485580733319294,0.341238927408754,0.909507701239352
"TBC1D15",96.0044523975249,-0.00175088429993171,0.0480877924027551,0.785086231542044,0.98297675357873
"TBC1D16",15.7408987074739,-0.000992331824860802,0.0482182526081308,0.846465983877738,0.985858007379432
"TBC1D19",95.3354804046364,0.0145580968587309,0.0509272970665108,0.0983514838189155,0.809636595609691
"TBC1D20",65.175007262575,-0.00241871461514301,0.0482035505642385,0.670182420436699,0.979381316738632
"TBC1D22A",222.631279734839,0.0115734783087977,0.0500927979091722,0.081304846701703,0.772389140492904
"TBC1D22B",26.6589043701008,0.0038776620132996,0.0483089362301571,0.532418154326073,0.962843297551762
"TBC1D23",97.7403768124088,-0.0120709376478384,0.0505015173286193,0.0160923011872679,0.553386477444765
"TBC1D2B",39.3720883970878,-0.00121053562941457,0.0482188011095756,0.815479873064391,0.985475143628596
"TBC1D4",86.2376345121391,-0.0010396901305463,0.0478625887467521,0.891088321596274,0.988007888429057
"TBC1D5",414.739138699736,-0.00277047818955643,0.0472153131454083,0.802377323616789,0.983726497130201
"TBC1D8",60.9303082511317,-0.00962552484011719,0.0492808157184718,0.208143684305826,0.879520791730592
"TBC1D9",35.8347768590057,-0.00668152772046508,0.0488129828167626,0.249789476959107,0.886525552982056
"TBC1D9B",85.3255893242135,0.00652074979056052,0.0486979539736524,0.313182719095669,0.908748018552414
"TBCA",259.729432833494,-0.0111237534621366,0.0501231923738844,0.0337949005981946,0.67003497612724
"TBCD",51.4936265744716,-0.0114390009872791,0.050155882856662,0.0514359488399218,0.707552463998402
"TBCE",20.5882868799319,0.00305483901972405,0.0483147673773836,0.577349542380138,0.962994911907355
"TBCK",380.072047993482,-0.00185143672612745,0.0470306093457778,0.872946686293685,0.988007888429057
"TBL1X",68.1258730837454,-0.0104211105468056,0.0494603473659953,0.192067240151314,0.870062024127514
"TBL1XR1",92.5006811552278,-0.00346677656994933,0.0480288641280081,0.653309657118188,0.975567392400573
"TBL1Y",10.5538738212529,0.0152308101681789,0.051806754503312,0.936815463277106,0.990827784302068
"TBRG1",379.256175832919,0.00162972371291478,0.0479224163584811,0.82998764618227,0.985858007379432
"TBXAS1",33.6319554897838,-0.0113892648059949,0.0501736960998718,0.207875016598003,0.879520791730592
"TC2N",27.1807565716978,-0.82624318000764,0.673832126671381,0.00342459707346702,0.425812191264078
"TCEA1",33.4666319938417,0.00651385446453291,0.0488248577920865,0.230600041511448,0.879993757807423
"TCEAL1",394.621820859255,0.00260117409586257,0.0482184126500738,0.661952609456725,0.975850753235994
"TCEAL3",91.40646494335,0.000224993291395905,0.048256646368175,0.963439360919762,0.993655035094312
"TCEAL4",515.923501684709,0.00601400005647279,0.0486138121282123,0.343892567492194,0.909507701239352
"TCEAL5",458.006858933968,-0.000381867301540071,0.0481653846637305,0.955442106320743,0.992703876799271
"TCEAL7",208.34823178071,0.00343752716048245,0.0484395514323918,0.460780194074323,0.953926436452539
"TCEAL8",231.025861334334,0.00146955100519269,0.0481474139952686,0.80612446981033,0.983726497130201
"TCEB1",51.351196948012,0.00941025754307822,0.0495456650281075,0.0842120215427267,0.78769776461478
"TCERG1",104.787208075105,0.0022331524022943,0.0482658041676874,0.674878181435588,0.979381316738632
"TCERG1L",136.254049538162,-0.000471578948415643,0.0480994325048376,0.935295446782912,0.990827784302068
"TCF12",453.106485019957,-0.0144778203557236,0.0490040328262742,0.323747731505693,0.908901231670007
"TCF20",64.4400991408695,-0.011774516980075,0.0501393248069733,0.0871066505684366,0.789152577488312
"TCF4",552.123036591809,0.00965139299407958,0.0489647652373489,0.300658080665589,0.907001969098199
"TCF7L1",42.8843520653538,-0.00297391495625976,0.0482768320998991,0.599276957401577,0.966767815861687
"TCF7L2",24.1342804179565,0.00677672196891769,0.0488915003339333,0.207670933606748,0.879520791730592
"TCP11L2",29.305866882762,0.00914374121282088,0.0494495295750543,0.105387455468658,0.81049499857382
"TDP1",56.7338968903656,0.00455461318388655,0.048488848567755,0.405350435298091,0.934511769146395
"TDRD3",94.6097926454622,-1.18046741020739e-05,0.0478089395532272,0.997224194635662,0.999138569989712
"TDRD5",21.5614308391217,-0.00253597941860589,0.0482902265516075,0.625206139744974,0.970824974698301
"TDRD9",31.1731629364874,-0.00851882366350368,0.0494355576135719,0.0386697513773933,0.679410054177248
"TEAD1",161.080043048773,0.0078877535351306,0.0491473489008405,0.137294317289899,0.837138771714183
"TEAD4",15.2419732117315,-0.00247627561626668,0.0484202330248854,0.52070637745064,0.962843297551762
"TECPR2",77.7969342886966,-0.0101080636600176,0.0495894823638832,0.131212925095988,0.837138771714183
"TECRL",18.5925356244176,9.84007611394882e-05,0.0482902080746478,0.983326740753363,0.997880031479739
"TEKT5",24.9127210590865,-0.0109910796966416,0.0501140649941636,0.0262411630342072,0.648879132214689
"TEP1",11.8484382752556,0.00108051856628884,0.048178173747161,0.848494402645707,0.985858007379432
"TERF1",49.953164098688,0.0036822017452074,0.0484646225938518,0.427770157778186,0.94010645425582
"TESC",19.3536217582731,0.00087474667239845,0.048239670746306,0.861741089651141,0.986409216834174
"TESK2",74.1632803458017,0.00665985640047526,0.0489355332795176,0.156325283539194,0.856803680786867
"TET1",27.7435879132647,-0.0105704293832611,0.0499279013144625,0.0461087526172532,0.693465406653303
"TET2",53.9606078776221,-0.00913934978048185,0.049226670410795,0.19883953407284,0.875228281037573
"TET3",270.224018185461,-0.000614820476142313,0.0480390331522057,0.922287914532428,0.990827784302068
"TEX10",35.6538692379304,-0.00883842147708282,0.0494537927274378,0.0673717528520626,0.747648617113827
"TEX11",55.1920628773264,-0.0138683284248233,0.0510909589628792,0.024443668524751,0.635133016729538
"TEX14",39.4964611532632,-0.010690211315804,0.0498258761385637,0.0927161783204171,0.79523259294071
"TEX2",87.1572263754134,-0.00372700864666346,0.04824418853191,0.569508172107275,0.962843297551762
"TEX261",80.2838740316233,-0.00091403642617816,0.048253991859622,0.84649343009289,0.985858007379432
"TEX9",98.3425328037248,0.00331870762875591,0.048332582388342,0.5473015533787,0.962843297551762
"TFAM",37.3339204327817,-0.000503098070749697,0.0482221144964027,0.918224696902146,0.990827784302068
"TFCP2",765.415521924277,0.00349299056720048,0.0483251887627029,0.544012099711691,0.962843297551762
"TFCP2L1",20.9191205967469,-0.00749197912958838,0.049029227363501,0.169468619351361,0.859063687639948
"TFDP2",284.581754687786,0.0106630580453585,0.0491719040093466,0.274002589960115,0.898791246356693
"TFPI",21.5355708642089,-0.00938715874585524,0.0496072829435588,0.873432575230864,0.988007888429057
"TG",28.7643019645089,-0.00774336256416493,0.0490874579255938,0.161284057668435,0.859063687639948
"TGFA",62.2314754333728,-0.0159444051537827,0.0516262995796398,0.0623639901090735,0.744491144146594
"TGFB2",15.5175127929615,-0.00191750733486119,0.0483536372366756,0.647471388932396,0.974525470731621
"TGFBR3",50.0872431056302,0.00236775415168542,0.0482621695841423,0.662328323717998,0.975948899872915
"TGFBRAP1",22.5598760477158,-0.0104987405313783,0.0499262100222748,0.0414081279939719,0.684426492549577
"TGM3",8.16546628108247,-0.00757295366880796,0.0492050519175638,0.0589591353386867,0.738177340285932
"TGM6",15.9534224998173,-0.00449606482357701,0.0485911941472127,0.289511796646933,0.905210186397514
"TGOLN2",310.12434734693,0.00202391023141054,0.0482693646378028,0.72613179229348,0.980409466573549
"TGS1",42.8238748117691,-0.0142794281174899,0.0512675296144367,0.02282044186698,0.61270016672355
"THADA",269.530990875371,0.012975352625976,0.049698575238648,0.699651346865202,0.979381316738632
"THAP4",34.7943503156918,-0.00812433014185565,0.0492234176973174,0.117802396689191,0.821093619597176
"THEMIS",90.2355732441117,-0.00639572875391137,0.0486903507916361,0.312704563768792,0.908748018552414
"THOC1",176.4469876722,-0.0137383295487501,0.0507485107273301,0.0803291780855372,0.772332680358343
"THOC2",70.7879895957482,-0.00634293684322693,0.0485739923252531,0.362636917837555,0.919184865205268
"THOC3",90.6145236094851,0.0118241132964674,0.0501565571127002,0.0828304958913322,0.779421387567618
"THRA",1190.27962124407,-9.29253316743164e-05,0.0480550871749305,0.993626739880591,0.998433120176323
"THRAP3",47.810853875914,-0.00633895310606831,0.0486389361950279,0.337616409051507,0.909507701239352
"THRB",245.819170232651,-0.00633458602595898,0.0482045726268233,0.481366343711423,0.958504147305405
"THSD4",90.4910705961428,-0.0137895791881073,0.0509715678681949,0.0401349733709944,0.681884028943693
"THSD7A",204.705669197048,-0.00200411396288424,0.0479452805049868,0.787640401700537,0.98297675357873
"THSD7B",245.700702678826,0.00630219146399403,0.0482232972793444,0.479258673797851,0.958213827219644
"THUMPD1",430.897149799607,0.00228558823770048,0.0481184602290607,0.726674983770253,0.980409466573549
"TIA1",55.3578429826986,0.00204289087977356,0.047959292210136,0.784509893413618,0.98297675357873
"TIAM1",771.350445264135,0.00890208846717891,0.04814266681432,0.391611132762174,0.923313178588635
"TIAM2",15.4936456998972,0.00391581408628826,0.0483735747020735,0.490782732222668,0.960125791210479
"TIPRL",120.171243412925,0.00101392280936169,0.0481919097863392,0.852398379775374,0.985858007379432
"TJP1",195.431663237374,0.00244893474473012,0.0478192118716352,0.771363131888381,0.98199427166359
"TJP2",17.7484913667869,-0.00227032665721563,0.0483349475757851,0.623745158200847,0.970824974698301
"TLE4",51.059550045927,0.00550775802811824,0.0484897802390406,0.403046853224219,0.932951557617242
"TLK1",253.091423888972,-0.0250499467053898,0.056988568531791,0.836589189608899,0.985858007379432
"TLK2",69.3266366287947,-0.00118925612822914,0.048199388158575,0.822062272022558,0.985858007379432
"TLL1",1058.32140251429,-0.0013098702891438,0.0474140774993545,0.920045593379323,0.990827784302068
"TLL2",40.680125258485,-0.00753629605739356,0.0491470635103832,0.0887739346221432,0.789152577488312
"TLN2",45.2461938884428,-0.00419468078118192,0.0483207287700399,0.51086651186307,0.961871528452709
